state_region,st_pcode,district,dt_pcode,township,ts_pcode,longitude,latitude,MMR001001,MMR001002,MMR001003,MMR001004,MMR001005,MMR001006,MMR001007,MMR001008,MMR001009,MMR001010,MMR001011,MMR001012,MMR001013,MMR001014,MMR001015,MMR001016,MMR001017,MMR001018,MMR002001,MMR002002,MMR002003,MMR002004,MMR002005,MMR002006,MMR002007,MMR003001,MMR003002,MMR003003,MMR003004,MMR003005,MMR003006,MMR003007,MMR004001,MMR004002,MMR004003,MMR004004,MMR004005,MMR004006,MMR004007,MMR004008,MMR004009,MMR005001,MMR005002,MMR005003,MMR005004,MMR005005,MMR005006,MMR005007,MMR005008,MMR005009,MMR005010,MMR005011,MMR005012,MMR005013,MMR005014,MMR005015,MMR005016,MMR005017,MMR005018,MMR005019,MMR005020,MMR005021,MMR005022,MMR005023,MMR005024,MMR005025,MMR005026,MMR005027,MMR005028,MMR005029,MMR005030,MMR005031,MMR005032,MMR005033,MMR005034,MMR005035,MMR005036,MMR005037,MMR006001,MMR006002,MMR006003,MMR006004,MMR006005,MMR006006,MMR006007,MMR006008,MMR006009,MMR006010,MMR007001,MMR007002,MMR007003,MMR007004,MMR007005,MMR007006,MMR007007,MMR007008,MMR007009,MMR007010,MMR007011,MMR007012,MMR007013,MMR007014,MMR008001,MMR008002,MMR008003,MMR008004,MMR008005,MMR008006,MMR008007,MMR008008,MMR008009,MMR008010,MMR008011,MMR008012,MMR008013,MMR008014,MMR009001,MMR009002,MMR009003,MMR009004,MMR009005,MMR009006,MMR009007,MMR009008,MMR009009,MMR009010,MMR009011,MMR009012,MMR009013,MMR009014,MMR009015,MMR009016,MMR009017,MMR009018,MMR009019,MMR009020,MMR009021,MMR009022,MMR009023,MMR009024,MMR009025,MMR010001,MMR010002,MMR010003,MMR010004,MMR010005,MMR010006,MMR010007,MMR010008,MMR010009,MMR010010,MMR010011,MMR010012,MMR010013,MMR010014,MMR010015,MMR010016,MMR010017,MMR010018,MMR010019,MMR010020,MMR010021,MMR010022,MMR010023,MMR010024,MMR010028,MMR010029,MMR010030,MMR010031,MMR011001,MMR011002,MMR011003,MMR011004,MMR011005,MMR011006,MMR011007,MMR011008,MMR011009,MMR011010,MMR012001,MMR012002,MMR012003,MMR012004,MMR012005,MMR012006,MMR012007,MMR012008,MMR012009,MMR012010,MMR012011,MMR012012,MMR012013,MMR012014,MMR012015,MMR012016,MMR012017,MMR013001,MMR013002,MMR013003,MMR013004,MMR013005,MMR013006,MMR013007,MMR013008,MMR013009,MMR013010,MMR013011,MMR013012,MMR013013,MMR013014,MMR013015,MMR013016,MMR013017,MMR013018,MMR013019,MMR013020,MMR013021,MMR013022,MMR013023,MMR013024,MMR013025,MMR013026,MMR013027,MMR013028,MMR013029,MMR013030,MMR013031,MMR013032,MMR013033,MMR013034,MMR013035,MMR013036,MMR013037,MMR013038,MMR013039,MMR013040,MMR013041,MMR013042,MMR013043,MMR013044,MMR013045,MMR014001,MMR014002,MMR014003,MMR014004,MMR014005,MMR014006,MMR014007,MMR014008,MMR014009,MMR014010,MMR014011,MMR014012,MMR014013,MMR014014,MMR014015,MMR014016,MMR014017,MMR014018,MMR014019,MMR014020,MMR014021,MMR015001,MMR015002,MMR015003,MMR015004,MMR015005,MMR015006,MMR015007,MMR015008,MMR015009,MMR015010,MMR015011,MMR015012,MMR015013,MMR015014,MMR015015,MMR015016,MMR015017,MMR015018,MMR015019,MMR015020,MMR015021,MMR015022,MMR015023,MMR015024,MMR016001,MMR016002,MMR016003,MMR016005,MMR016006,MMR016007,MMR016008,MMR016009,MMR016010,MMR016011,MMR017001,MMR017002,MMR017003,MMR017004,MMR017005,MMR017006,MMR017007,MMR017008,MMR017009,MMR017010,MMR017011,MMR017012,MMR017013,MMR017014,MMR017015,MMR017016,MMR017017,MMR017018,MMR017019,MMR017020,MMR017021,MMR017022,MMR017023,MMR017024,MMR017025,MMR017026,MMR018001,MMR018002,MMR018003,MMR018004,MMR018005,MMR018006,MMR018007,MMR018008,elev_metres
Kachin,MMR001,Myitkyina,MMR001D001,Myitkyina,MMR001001,97.20306396484376,25.35259437561035,0.0,50.310159606410245,108.68371008051443,135.8516222467981,134.94303447626862,173.19764506703808,99.62284538007192,29.993325155941854,84.3999776776211,129.05093214140356,115.52592109376484,96.41797470230856,157.57926215382167,217.3314087003409,129.4183492774273,214.82299809293903,288.1164714530176,229.6171350513876,631.0610154111171,651.3625038281438,678.0660599311245,652.7175496405837,696.1854592393544,720.2915677532344,737.7432059940328,934.8959229447187,911.1184803858433,810.1736076658958,703.8672236922357,989.492480870696,986.2107452583676,1066.4890183973578,442.6652032236129,475.6270579151028,501.78884517318136,416.84745296790396,392.04952252409487,556.4042307001661,547.3180603327246,592.4418561925054,611.8696728845517,393.06571163452975,410.40953776811625,444.47589663575735,343.5158405024997,325.23224879090753,364.09717635884857,282.06782378950294,291.84657977442885,349.24827627257883,364.2388286238698,324.31356387023123,411.42044134240615,388.15408082873665,385.31086633310167,429.71223838922936,429.8745164802484,413.4544444237653,437.3326767019731,457.53427725549585,152.70434063889311,160.83003374364895,202.5067195450868,175.73452238844175,240.79769591578705,208.56740752133632,235.6611861812587,396.885726301024,354.71332750717596,386.6536842463829,313.136420514674,321.67451522879014,268.5543295162961,160.40784215538116,197.73094333418084,232.25314772898102,211.7287125864896,204.1035522362994,1284.5245637206492,1275.5610260678004,1304.6543069116135,1197.0880190657865,1440.3225770847591,1475.629805679206,1371.1368463910915,1467.4404133398307,1668.6060162572712,1574.4503121765647,870.9843683547223,902.851112976195,926.0090157952301,875.0041941465548,828.4331046499472,802.3734447365739,846.8477988569513,830.8305353026108,713.8734779464496,684.3844858552018,775.6003237864309,765.8587588080954,736.8242482318229,738.9715311113968,741.998097969827,727.7790154697713,778.5649888450006,764.8030413567059,771.9234186131871,782.9030880980166,864.5704124618334,843.7863077397079,835.3617329384537,812.4732301730064,796.1052628816582,777.8664377368938,825.9925983947603,800.7564937175952,623.7645790175364,589.1890962834387,566.5309616673383,631.3343745934812,602.0865246933843,570.0090458723795,637.3980346560586,617.6125720989306,665.1528023062275,585.9929780766101,621.8876887378348,700.8515745016283,672.6916262609989,714.986831826957,739.7936952150561,699.1086729715124,665.3941685750071,511.91460189653327,466.29884509997527,476.5527267193621,511.7509222379407,549.8561699855385,462.6703764476912,504.615407067304,555.2176155997398,389.5012754336061,392.6530695144352,394.19261186343317,396.5003838943914,400.03657616292764,405.6153645778891,386.4124448626803,383.32108162098615,364.6148740192645,331.75733070422365,283.54595615282454,261.850729264324,416.4777389021218,416.8165722323731,457.77815987764296,429.2857935606045,459.0361352812809,495.81127005208464,461.50849759534765,540.1290831845457,427.8074092250897,524.8818634770569,561.7491467441728,543.2494681877928,524.2701256168368,500.05800752395623,513.8399562977984,481.63860111390176,989.3230930682996,1007.7496668732733,1000.4736365823958,1058.994138390351,1025.7574703818452,1122.1280608706031,932.2332376214304,967.0869919844104,882.2966042874256,895.335333635147,725.8124145241558,691.9129217284143,668.4394181506242,660.2766557555271,660.020334449513,705.5377396172618,717.706040420961,707.155365757414,689.5946446654633,676.9257294005639,760.5443455890994,817.0168254139717,775.5841122301867,689.5484204482576,824.6409517860616,762.7739901514373,885.9635237251573,947.5966116792912,936.6811989791472,923.1723388890264,905.9417665047397,891.5109921288208,934.0142492803841,939.655823324818,950.5864781701404,954.7328935722894,954.2837307949628,952.6160720019634,944.4898899950757,957.8674304017192,959.211071032964,956.8462746736211,960.5392285076903,961.318881355058,950.1362728670916,948.8847176194523,940.5511510341032,947.7259732395213,959.0583393069666,956.91312439028,977.2166900629027,959.2366090303934,942.9933702488536,966.9372686226726,987.2787663389045,999.7490635423246,971.9212191700113,962.9135790128543,1277.235875637211,960.6070255290795,959.9233334491126,960.8711819421773,961.1760968449008,960.110396564703,958.4642751739065,957.7175844510953,953.456869362621,955.9417789832719,951.1719127258341,959.2425478092019,957.1123685054797,962.1242943421105,521.5567178992403,556.9027558313563,481.93378046298943,568.6742992992868,521.9635217564369,494.26206136031334,458.6368330708242,419.43952105402985,586.1921972763082,632.343929510385,488.1752026507747,455.40264361352206,503.2593138696425,477.6403413177579,412.7759125696476,403.98468466065316,415.8219802309949,602.9854060885407,534.0550753079358,581.8587064863003,580.4653628292011,275.81930600241884,248.8827419418301,337.7615048280767,340.0588101354248,362.0456597251577,367.30219981522833,342.55678073026274,316.4913691108482,183.61676250602252,187.46771473133225,217.41848586432369,309.2179758473718,339.5228773313371,333.11066713114224,259.3122051429866,266.7500376626048,251.7748061839428,200.0440420581066,220.712839607176,256.68519875174184,283.22337711107946,243.28947065285442,210.349313810059,420.1103820050824,518.9563059845574,461.2302147755437,446.47007107966283,507.29360565139086,576.3835271952629,499.47007031478654,595.5819662402947,591.8934744360331,559.150609495278,563.6597263119512,985.6723010757057,980.992372594316,947.5355555986532,1044.881870260718,917.2120577666467,918.3273023360117,947.585496330914,881.2976628862772,892.9505685237688,892.1232418495906,835.6351309883922,815.5056343721874,861.4752728478128,1012.4566532116247,979.9132197777973,1061.5734567286115,996.4793956722611,1022.6769907541533,974.7459308638516,952.0785085490145,940.4165268106682,917.2214060328664,1052.5536691395498,1048.2693061587313,997.363283556938,1016.100982407301,615.0874101382763,633.5986289362919,588.0991057618872,639.5437256726639,615.7005649687746,637.1469253663947,649.9623723412237,616.0814976500008,259.0
Kachin,MMR001,Myitkyina,MMR001D001,Waingmaw,MMR001002,97.7010269165039,25.31178474426269,50.310159606410245,0.0,90.8212807994777,164.74819869918738,97.64482583836437,146.06931532520602,144.60468371016438,79.9209107245638,132.51807880118508,138.3397794832495,137.19670514450524,92.90120995689124,157.2109455422841,224.4304039318617,129.38748797568186,211.32745870498385,286.0699783470678,212.14461143415417,627.5757899678762,649.2150188024411,676.5538299374577,646.6632589140372,691.3308495388474,717.7733051647673,732.4446062398598,929.1610781132291,903.8016432014308,806.1820929988188,704.7846180126297,979.15817672469,977.8685380727651,1057.8993098831288,482.1381972221121,511.2118706505273,540.1448554187116,458.37614925851517,435.8839148652228,586.4222164235895,580.868102542738,619.6284575391184,645.1320229807015,409.80499352530165,430.3372684912951,464.8315119740428,364.9467325132937,348.2044905603195,383.1580544816594,308.8134495220036,326.30629940595736,378.8145301089969,391.63165872451714,355.09547987307616,435.0288859364122,414.647233537819,407.82458948999084,451.49094638649547,456.7194437479975,443.64599204104593,461.4535306235048,485.1372655557229,181.2366294263917,196.4365575558131,228.37046373872158,218.27915807811408,272.9869529584966,243.32683907237617,274.7700922231773,435.3331468768183,392.4365295268522,420.9341515637513,357.9240524004214,361.9449800273412,311.86818237957834,209.28553727515762,246.12860748927662,282.4364719888863,258.1342745615441,237.04737312693942,1274.5432964156914,1268.1357155064745,1295.9690833135808,1189.5723718555978,1430.7384259037415,1467.096648644526,1361.6759655805906,1456.4830728666789,1660.3260136313877,1565.2180892351334,873.3158813041522,902.6516101192688,925.9308945086647,874.7830289082424,828.4962969479004,805.1685546011674,847.8400932064802,829.1676182625067,718.4889073573447,689.9027905018521,775.281721168142,769.4935796863953,741.2975537203631,741.0102135970319,752.7678095629245,736.6073898688978,791.327057248521,773.0213265014272,781.5640328176338,793.6293084081152,870.0710783402652,849.5784416224001,841.7863039747352,818.5280560336882,803.5639224003246,785.3285714883805,834.3485575548492,807.5544438581849,638.8631782525097,606.4584797836364,585.8833858434916,642.4106226583777,614.6754843322814,584.090687861441,655.3085126803137,637.3802396285935,684.7722855649763,607.595629783757,645.0726568468617,714.4867824186015,689.3408853476793,731.0199883418991,753.1483757131813,709.6603919525195,677.5270738324314,533.5529103592115,487.12964083973867,500.41129445514116,537.4146346162078,573.0698867613113,494.75520632737664,533.8706494941587,581.4522688342491,402.93364799421613,406.0470334427711,407.54693268934784,409.6806876247081,413.00019525059565,418.40296731802465,398.6202633797536,391.9283030568657,378.17642201620765,347.77017239721084,297.50233815473723,283.34951649010867,424.4962308463729,428.73512275661835,467.8909289002758,443.58707593154725,477.15999577134056,512.9572577926438,476.4568265321632,556.8894467157357,445.2128259530909,544.5683798871682,569.3621665212606,553.2614577691455,536.62751183322,514.2088471200908,521.5100646425138,492.8487396613624,983.6846766493107,1000.9514877841887,995.5245090663786,1052.951240005753,1019.8102206304504,1115.1921450483696,928.321746500876,962.6771566773834,880.4547150029289,891.929976924545,754.918578008682,722.272225663793,697.6963698164499,691.8520613932213,687.0074123125738,730.304653972581,745.4255181707039,737.9481799995523,724.0528894996531,710.6004573295787,782.402827089825,837.3898743627797,795.6418272749513,711.5452556757913,838.7214960602032,779.8121748529863,898.329517686007,950.7290492019059,939.7067899198596,926.9358497659633,908.789294163771,896.2470182436605,938.3744479312488,942.9831396902623,953.9818887049801,957.2657080740688,957.0017077499766,955.2647372964656,947.2484688514037,960.3092927611533,961.7483542685568,959.4832847064456,963.1338091099768,963.9538553534528,952.4409366366029,951.4957131225653,942.7715897340872,949.7423143312566,961.6954440713962,958.6920575651944,978.1468766216072,959.5192118845724,943.3576376832941,970.7469413547988,990.3819957139204,1002.4504393588907,974.5873020801002,965.9201387144203,1289.6289947577375,963.212617788432,962.5152639804606,963.7184935464197,963.869026689749,962.9780167825496,961.4450203705317,960.5837120190685,956.4329349137953,958.8301752644163,954.0449269777107,962.032120630912,959.8597242317703,964.8835372526221,521.1802210781154,557.0821246998673,479.5041086983652,565.6084156227546,525.1551644872791,497.9680938481614,464.9371163565324,420.88180981059736,588.5006273012492,632.6687630501406,483.3003757837725,446.92107120912766,494.2448793940999,461.71355080854255,400.50903798189535,399.10385304336336,399.469369727835,593.2014408446627,522.4079875960997,575.9756288706237,567.5475581486487,261.4587624895158,230.57731528956128,324.1909478835133,321.09060766933135,337.56849866010066,338.470026094175,309.9917254533956,288.1692004075031,158.85442414868763,178.16524453934386,196.74953302702423,313.99241969917597,347.66269249023077,327.15117399947064,255.03433413937944,268.7447457004906,263.9389477355041,214.92334356539126,219.9954323665472,228.3486906061807,254.9985755098687,211.214878960306,176.1814859410247,398.58973215452363,492.85705119203425,435.28186396230075,417.5758706012976,477.152158351506,554.9138583971655,479.3096274408117,578.9185687757799,564.9066532130108,532.193296224371,530.3663011536133,996.8990287980017,990.63485563401,958.3422140007091,1055.9232015558648,925.4281710827803,928.2528960675716,956.1183175016687,889.4177696572801,899.6991714350858,902.2654725831096,845.6658957826259,826.6701774003824,871.2942124673593,1021.5683953899955,988.3376968051836,1070.2798373734142,1003.9759604541997,1029.6987143860292,980.1502407651004,959.1441163132105,945.8795463452369,923.8542452078027,1057.8388786733321,1054.5179762992543,1002.6423727725908,1020.0734127940707,620.2289648212561,640.2054185228251,595.2826309002643,646.4504173105373,621.9709666004411,640.8609965095297,657.0454964542828,623.9876473857117,336.0
Kachin,MMR001,Myitkyina,MMR001D001,Injangyang,MMR001003,97.88644409179688,26.11032676696777,108.68371008051443,90.8212807994777,0.0,125.63915762449088,52.702659260149524,66.13831840190042,203.89922129958282,131.74514972898547,151.30971644585284,227.37712127970443,221.075820615449,183.5461797316969,247.98617359781997,143.40077681434144,50.94182063071489,122.57862757713343,196.94729951466925,122.70257508996039,717.5890640918335,739.4874805344472,766.9227985388469,735.9656019648766,780.9401917091524,807.929335412882,821.8879546028626,1018.317196702048,992.4098228842134,895.9364486508111,795.4636697775882,1066.3744565487186,1066.0032032836862,1145.8679665104096,548.0238581419619,583.2087402749064,607.8176908580174,520.3758992940235,492.7035676646488,665.080862194207,655.5000784765331,700.9841869370638,720.0839220440974,497.63029227009315,516.6351584793548,550.9392657605983,450.27051361899225,432.52958553483927,469.834571006713,390.3234514605468,400.1155170609968,457.9153832817776,472.7042616335463,432.99509865211036,519.0604014418468,496.4886422873181,492.55035038521055,536.7403115533516,538.3011332359871,522.1371871788783,545.1532222539506,566.0821635125174,260.94375392035323,269.2509476478812,310.3447045294423,280.44802183397417,349.4573988370626,316.9763253183266,342.2986272906365,503.14191490460485,461.54876311195363,494.8058669849568,412.92565757253135,426.9180444076728,371.0752107589692,220.04017906618785,290.8462073330827,311.57571531167,252.1066688062257,195.00373401147675,1361.7206116401496,1356.4818575595484,1383.7560295875687,1277.9189800578065,1518.035122526266,1554.8787583491096,1449.0651035013655,1543.0538045685728,1748.1578538284693,1652.6331353559756,964.0768797783085,993.1421183027388,1016.4331599870392,965.2779038453286,919.0437188010836,895.9609429366583,938.493195650127,919.4366987317627,809.3029448156768,780.6807729562147,865.7932222616538,860.3119621180313,832.1151894881166,831.7701965996832,842.8498405272779,827.0504661860216,880.917345793909,863.5634331622618,871.8832017527884,883.7353106721819,960.8668164411874,940.359173689274,932.5269992258329,909.2909090269452,894.2051156857736,875.9658607556164,924.885920018932,898.2607632892293,727.6004737169161,694.2765563302611,672.6629697308077,732.3731088294438,704.225322814757,673.1503093825471,742.864287395408,723.9744171313979,771.4770572188553,693.0989073658153,729.5634365114798,803.776668750412,777.4886304311908,819.4483419812834,842.545308818307,799.7730228650988,767.241026475329,618.9760961074468,572.9912628764073,584.3335215402521,620.0084810615008,657.497362496835,571.1992448894825,613.2942067380912,663.6052986752645,492.0026633214338,495.1336552357824,496.6488337813223,498.8418135747731,502.23462409347536,507.699748896114,488.0586333177993,482.1989587269017,467.15910870102635,435.7763608190878,386.1523710888961,368.42052654507347,514.9008925327629,518.2992524290454,557.9456299904252,532.4232047531605,564.4507364551556,600.7447383963516,565.1017568631028,644.8909274435787,532.7975763986044,631.1329394039403,659.9176772763708,643.4058865304112,626.1846849158518,603.1819512748218,612.0347913467589,582.6717809320122,1072.839789798951,1089.6865358144742,1084.8948347712007,1141.9295996055894,1108.84006032562,1203.8081629852518,1018.0279030201718,1052.2261756278474,970.6683967039712,981.7865507968216,834.4959204500908,800.5595095874237,777.1231049683839,768.8025842110103,768.5540473684595,813.6816449396456,826.3269751356279,815.7643962258528,797.3950721117078,784.990102925786,867.8370599609037,923.7458880368553,882.1602974393235,796.8599174347636,927.9203368030317,867.838190577827,988.0674652347083,1041.5250074900846,1030.4989272336313,1017.7516863697442,999.5754860351198,987.0650835672193,1029.1957284945977,1033.7868090826848,1044.7872819474792,1048.0307417379672,1047.777449563047,1046.0367568585414,1038.027170100863,1051.0683788606661,1052.5132591963338,1050.2542836166865,1053.9020266454545,1054.7243615767327,1043.191748077299,1042.265892198331,1033.5175959289536,1040.472483199304,1052.4662625399465,1049.4017986516467,1068.7688760848675,1050.0641364650894,1033.9168308760734,1061.5624518117681,1081.1743606126947,1093.2216748848512,1065.358719336686,1056.7097079868036,1379.4403571488117,1053.9814765660258,1053.2833782341354,1054.500538277317,1054.6428311444627,1053.7611392083477,1052.2336984341036,1051.3669330988569,1047.2217326352286,1049.6146267903353,1044.828965057754,1052.811308003768,1050.6368332170764,1055.6608935990298,611.7978486942334,647.7403141476823,569.8693722070584,655.7688022648248,615.9762936847749,588.7848312172341,555.5923702859028,511.6800518411988,679.2978699998845,723.3109657433247,573.1597696479579,535.7934743247265,582.7951633542548,546.9726202140967,488.030319018569,489.1163368730581,484.83116002195226,681.2113708444792,609.7538639977698,665.4229498412334,654.1180858234975,349.01689858902466,316.57103832383314,411.5628535573924,405.4647692761152,417.4134231817995,413.7994410745121,381.14489976203936,365.0337055625335,242.6494957112028,268.1991428723266,282.04638450855947,404.6788369593463,437.9563504630554,417.10844518875984,345.51806645218653,359.5521793788612,353.0584775026118,302.85986272820566,310.81122634981085,306.71354993408187,332.7414376819752,286.0147608168142,249.98695611506,480.30386337817185,569.4186888555886,512.5256657133539,491.6853378837452,549.0076599470533,635.5808160018133,561.5033941118427,663.1914375368221,639.9363426926792,607.4898065215656,597.1128021979006,1086.947848229197,1081.0028059415197,1048.4760410706983,1146.0259209353408,1016.0010736694201,1018.5572364530697,1046.6539875330634,979.9968281476832,990.421863748934,992.5226204711952,935.9303015444472,916.6883770004885,961.6051570859422,1112.029413115726,1078.8930925387442,1160.8080276804499,1094.6425281591498,1120.412229812942,1070.9553267509743,1049.8466829107083,1036.681053693472,1014.5886330506172,1148.6501533329374,1145.2886793097102,1093.4520919526171,1110.890680453713,711.0158961759421,730.8956933657898,685.9003704639911,737.1136477011693,712.6857814279683,731.6822742650229,747.6935113966967,714.5266768682706,928.0
Kachin,MMR001,Myitkyina,MMR001D001,Tanai,MMR001004,96.69921112060548,26.48566436767578,135.8516222467981,164.74819869918738,125.63915762449088,0.0,178.33457086066986,172.77436385015773,176.3000912889393,131.22123028111844,92.15140127562915,257.82459920482586,235.22376044638398,231.78337657930763,290.1663491251885,110.666179346059,86.58477116641654,135.21777511936813,191.42729859119183,183.61194771287464,759.7841529650526,778.8969463810216,804.9239376800837,783.2470787744467,825.7051212268702,847.846882365512,867.4605370918601,1064.4643364083647,1041.8809142882646,938.6601833483957,828.308031718264,1122.0390879636861,1117.5450033899963,1197.8819354599464,492.4533581271087,538.073288426352,553.5121021030567,459.23202341300055,424.58836281652464,632.8447302105949,613.9130162356505,675.2782740834901,677.7288690724317,501.3314774568966,512.8828210817131,545.2272769190414,445.6593252803554,425.38814675830406,469.53025709440703,377.2973902433368,367.75151187364264,434.2769729563334,453.58560380261855,407.76530746317286,506.9364068557789,478.4698419796192,483.86784600301695,528.2266634490578,517.8461111042596,493.9689912359674,530.9705643490179,542.8267771747297,257.3799116318263,249.4745211575505,305.7920403065638,239.4314707641486,327.2048087971271,292.07516545072986,302.5630694558724,452.88562023302535,415.79904004223,457.06180818536666,346.4067883041787,375.6106508746372,314.2494349325328,121.50843863819792,221.612502199128,220.15856968251762,134.013006867409,73.08150169798138,1416.5943164860473,1405.921363506148,1435.8736497230432,1327.5947368453806,1572.035697826753,1606.6162886343232,1502.8168900948988,1599.97793472207,1799.2941897063452,1705.8521532771438,993.1879130322113,1027.6125350216143,1050.5768623642584,999.8768737184897,953.1851759297721,924.3534766319457,970.5836711762337,957.230464026777,834.2540446773783,803.8925434380782,900.9309576467627,887.0732876051753,857.2324007489602,862.0789583295169,854.095840924521,842.7337489673304,887.3432355999803,880.3260330874028,885.4285079484582,894.7582185547342,983.0665333777223,962.0174889531528,952.83152176837,930.5355350219992,912.4460060945433,894.3138521284123,940.9463518701567,917.9343526864895,730.3236497575291,692.5519230999048,666.5140548664195,743.9893397570931,712.8498581190236,678.9085928353455,738.9374969719031,715.9880115220428,763.1367549694957,681.2937979231082,713.2937907874871,808.9247626361495,776.0281669773927,818.9291921021561,847.9538748659958,811.8756145604851,776.1469322895509,608.6056412023813,565.6100120679191,569.6093342311327,599.9814910163667,642.5410212389576,536.2258004569384,584.4208458278423,641.1131762365652,502.7246200089296,505.85199142630285,507.40894298801135,509.90165290358976,513.6523789244841,519.3439757905712,501.3667995840588,502.7903600970504,478.3104572642984,443.0332806525242,399.40364407215833,367.93061927695845,536.0026427793217,531.4767440227537,574.0398670628202,540.3366769727887,563.3587138955539,600.9963098614874,570.9043486178651,645.1486099100589,534.0850688752219,625.0174772380526,679.770835136,658.3969747071528,636.4182816919932,609.9431704108626,632.3450027894711,596.0567139255999,1118.7156041169071,1137.9840036920948,1129.299176882236,1188.5838792493166,1155.3263441690594,1252.3014137055088,1060.341480497889,1095.5363499204152,1008.702894456591,1023.1012474116801,801.4141282850193,764.6526699061938,744.5747380204969,730.1446130341252,742.086028419393,792.1561783033698,797.0326097207185,778.4271671226569,750.0806756707483,740.1549966184424,852.8508008716586,911.8020136694704,871.4146051371457,782.4442333164151,930.9288017986087,864.462275563392,994.619482970208,1068.6075027736522,1057.8545160592964,1043.5334580532922,1027.431911968035,1010.8309370271643,1053.618400336564,1060.4683312643854,1071.2800071679628,1076.407115761573,1075.7486487325536,1074.165758067545,1065.9421393084162,1079.6341694797493,1080.8651883482858,1078.394893820838,1082.1237578488726,1082.854776954851,1072.0834995064458,1070.4900120357067,1062.6250918262438,1070.0031557521172,1080.5993940792814,1079.4227709418308,1100.5837841312527,1083.336653731583,1067.0571003413054,1087.0822736524112,1108.1884362685803,1121.084228696714,1093.3863729457862,1084.0171580055362,1384.0979741303656,1082.17878959323,1081.5129415721826,1082.1654345764682,1082.646305839222,1081.3838740216718,1079.612940000233,1079.0009376996356,1074.628213199539,1077.2055944531412,1072.469852234908,1080.6086350968649,1078.5340597295547,1083.5154136216822,648.3445520526177,682.9358953207833,610.6961501343975,697.3775239083365,645.3764836136253,617.4273880716829,579.4584782761143,545.6051452630087,709.9614502827286,757.7542349586479,618.6481723120819,588.1684492900589,636.0956010757118,613.0177091995348,547.298480605542,535.0340746450161,551.3594186849554,735.8990910105863,668.0046406189504,712.5399351486818,714.8115823045731,411.3103546141677,384.73428596013116,472.89757603363364,475.9045143013303,497.3759312031018,501.16437589858543,474.2073087510429,450.4800890200718,318.3223616863837,322.4659299624465,353.0958951728195,434.2037914275264,460.4722176422653,465.37221801804696,391.5547136130172,394.97234911940734,371.0798970736465,319.01083367666126,351.75631134492136,390.49342607588403,417.16661045118593,375.04947413478266,340.52981479521907,555.9167549453912,654.0302680236613,596.2992510450327,580.4135823841801,640.6600567165468,712.2250842343628,635.3180429320138,730.9904815061386,726.7345934361364,693.9806861034629,694.9242811794742,1095.5691054973138,1093.308670355275,1058.2703215508127,1154.792627764267,1031.8723713194609,1030.534433711236,1061.6575446175966,996.2710379540314,1009.7121579609263,1004.152146532296,948.159509391254,926.479168454346,974.1527484081723,1125.4102492303712,1093.9925003066373,1174.9153377351965,1111.7815209432215,1138.523803854857,1092.8973008561322,1068.151533216575,1058.6284156452189,1034.0231088795404,1170.5808850167498,1165.0579234820348,1115.5895024252784,1135.8825839365275,735.561550347628,752.1773119969597,706.3811833085837,757.702303814032,734.8404193485827,759.0584920761587,767.8139062657007,733.1888232773331,232.0
